profile_id,schema_version,university_id,program_id,education_level,class_year,interest_ids,participation_goal_ids,participation_modes,fee_preference,language_preference
789,2.0,yok-itu,computer-engineering,bachelor,2,product;graphic-design;natural-sciences;data-science,network;learn,hybrid,free_only,no_preference
790,2.0,yok-itu,business,bachelor,3,data-science;product;ai;natural-sciences;health-sciences,learn;network,hybrid,free_only,no_preference
791,2.0,yok-yildiz,business,bachelor,1,cybersecurity;social-sciences;music;game-development,network,hybrid;onsite,no_preference,tr
792,2.0,yok-bogazici,computer-engineering,bachelor,4,social-sciences;health-sciences;sustainability,compete;build-project,online,no_preference,no_preference
793,2.0,yok-iyte,computer-engineering,bachelor,2,entrepreneurship;mental-health;mobile-development;cybersecurity;ui-ux;wellbeing,learn,onsite,free_only,no_preference
794,2.0,yok-itu,medicine,bachelor,4,sustainability;ai;music;social-sciences,network;career;social-impact,hybrid;online,free_only,tr
795,2.0,yok-bogazici,graphic-design,bachelor,2,engineering;travel;nutrition;social-responsibility;languages;international-community;sustainability;product,social-impact;learn,hybrid,paid_ok,no_preference
796,2.0,yok-hacettepe,graphic-design,bachelor,2,entrepreneurship;finance;game-development;social-responsibility;volunteering,compete;build-project,onsite;online,paid_ok,en
797,2.0,yok-iyte,business,bachelor,1,travel;finance;international-community;graphic-design;web-development;ui-ux,compete;career;social-impact,online;hybrid,no_preference,en
798,2.0,yok-iyte,medicine,bachelor,6,web-development;international-community;theatre,build-project;compete,online,no_preference,no_preference
799,2.0,yok-bogazici,medicine,bachelor,3,career;sports;photography;mental-health;ui-ux;product;web-development,social-impact;build-project,hybrid,no_preference,tr
800,2.0,yok-bogazici,graphic-design,bachelor,1,web-development;data-science;natural-sciences;photography,social-impact;build-project;network,onsite,paid_ok,tr
801,2.0,yok-ankara,business,bachelor,4,career;health-sciences;travel;data-science;web-development;finance,network,online;onsite,paid_ok,en
802,2.0,yok-bogazici,computer-engineering,bachelor,1,languages;theatre;entrepreneurship;music,social-impact,online,no_preference,en
803,2.0,yok-ankara,medicine,bachelor,5,wellbeing;travel;graphic-design;game-development;international-community,network,hybrid;onsite,free_only,en
804,2.0,yok-bogazici,business,bachelor,1,natural-sciences;nutrition;international-community;health-sciences;finance;cybersecurity;theatre;mobile-development,social-impact;career;learn,hybrid;onsite,paid_ok,en
805,2.0,yok-ankara,medicine,bachelor,4,mobile-development;web-development;graphic-design;social-responsibility;ai;travel;product,compete,online;onsite,no_preference,no_preference
806,2.0,yok-bogazici,psychology,bachelor,4,travel;career;nutrition;volunteering;natural-sciences;culture,career;compete,online;onsite,free_only,no_preference
807,2.0,yok-yildiz,business,bachelor,3,international-community;mobile-development;culture;volunteering,social-impact;career;learn,onsite,paid_ok,en
808,2.0,yok-yildiz,psychology,bachelor,2,international-community;graphic-design;health-sciences;culture;music;social-responsibility;data-science,social-impact;learn;build-project,onsite;online,no_preference,tr
809,2.0,yok-iyte,business,bachelor,4,product;music;culture;graphic-design;game-development;ai;mobile-development;finance,compete,onsite;online,free_only,en
810,2.0,yok-hacettepe,psychology,bachelor,1,international-community;wellbeing;data-science;social-responsibility;health-sciences,social-impact,hybrid;online,no_preference,tr
811,2.0,yok-hacettepe,psychology,bachelor,4,mental-health;international-community;data-science;ai;travel;health-sciences;natural-sciences;ui-ux,compete,onsite;hybrid,free_only,no_preference
812,2.0,yok-bogazici,medicine,bachelor,6,entrepreneurship;mobile-development;international-community;web-development;finance;travel;cybersecurity,career;network,hybrid,no_preference,en
813,2.0,yok-ankara,computer-engineering,bachelor,3,product;mental-health;volunteering;music,network,online,paid_ok,tr
814,2.0,yok-bogazici,medicine,bachelor,4,entrepreneurship;volunteering;engineering;languages,learn,onsite,no_preference,en
815,2.0,yok-itu,computer-engineering,bachelor,3,graphic-design;web-development;languages;social-sciences;data-science,career,hybrid,no_preference,no_preference
816,2.0,yok-itu,medicine,bachelor,2,web-development;wellbeing;career;game-development,compete;learn,online,paid_ok,no_preference
817,2.0,yok-hacettepe,computer-engineering,bachelor,2,wellbeing;health-sciences;social-sciences,learn;compete;build-project,onsite;online,no_preference,no_preference
818,2.0,yok-iyte,graphic-design,bachelor,2,career;entrepreneurship;engineering;data-science;mental-health,career,onsite;online,no_preference,tr
819,2.0,yok-itu,computer-engineering,bachelor,3,volunteering;sports;travel,learn;network,onsite,no_preference,no_preference
820,2.0,yok-hacettepe,business,bachelor,1,social-sciences;sustainability;graphic-design;mental-health;mobile-development;career;volunteering;engineering,compete;network;social-impact,hybrid;online,paid_ok,tr
821,2.0,yok-iyte,business,bachelor,2,sports;graphic-design;travel,network,online;hybrid,free_only,no_preference
822,2.0,yok-bogazici,medicine,bachelor,1,data-science;web-development;product;entrepreneurship,network;learn,hybrid;online,paid_ok,tr
823,2.0,yok-hacettepe,industrial-engineering,bachelor,1,game-development;career;engineering;graphic-design;photography;volunteering;mobile-development;ai,network;learn;compete,onsite,free_only,tr
824,2.0,yok-hacettepe,psychology,bachelor,2,mental-health;social-sciences;photography;music;nutrition;data-science;mobile-development;finance,compete;network;career,hybrid;onsite,paid_ok,no_preference
825,2.0,yok-itu,business,bachelor,3,international-community;web-development;cybersecurity,learn,hybrid;online,free_only,tr
826,2.0,yok-ankara,business,bachelor,2,data-science;product;natural-sciences,learn;build-project;network,online,no_preference,en
827,2.0,yok-iyte,graphic-design,bachelor,2,health-sciences;social-sciences;natural-sciences;finance;ui-ux,learn;build-project;compete,hybrid;onsite,free_only,no_preference
828,2.0,yok-bogazici,psychology,bachelor,4,nutrition;ai;sports;entrepreneurship;ui-ux,career;network,online,paid_ok,no_preference
829,2.0,yok-bogazici,computer-engineering,bachelor,4,graphic-design;wellbeing;photography;music,compete;build-project;learn,online;hybrid,paid_ok,no_preference
830,2.0,yok-iyte,psychology,bachelor,1,graphic-design;mobile-development;web-development;cybersecurity;product,build-project;network;learn,onsite;online,free_only,tr
831,2.0,yok-hacettepe,psychology,bachelor,4,ui-ux;cybersecurity;web-development;sports;mental-health;health-sciences;music,compete,hybrid,free_only,no_preference
832,2.0,yok-bogazici,industrial-engineering,bachelor,1,graphic-design;health-sciences;cybersecurity;engineering;volunteering,build-project,hybrid;onsite,no_preference,no_preference
833,2.0,yok-yildiz,computer-engineering,bachelor,1,mobile-development;languages;health-sciences;wellbeing;web-development;nutrition;theatre;entrepreneurship,build-project;learn,online;hybrid,free_only,en
834,2.0,yok-itu,psychology,bachelor,3,ui-ux;nutrition;natural-sciences,build-project;career,online;hybrid,free_only,tr
835,2.0,yok-bogazici,medicine,bachelor,4,volunteering;sustainability;culture;game-development;wellbeing;sports;web-development,network;learn;social-impact,onsite,no_preference,en
836,2.0,yok-yildiz,computer-engineering,bachelor,3,career;sustainability;health-sciences;finance;ui-ux;sports,build-project;learn;network,hybrid;online,no_preference,no_preference
837,2.0,yok-ankara,medicine,bachelor,1,photography;mental-health;web-development;sustainability;international-community,career;social-impact,hybrid,paid_ok,tr
838,2.0,yok-yildiz,computer-engineering,bachelor,2,sustainability;nutrition;cybersecurity;languages;mobile-development,build-project,onsite;online,free_only,tr
839,2.0,yok-yildiz,business,bachelor,3,web-development;sustainability;engineering;finance;mental-health;sports;theatre,network;social-impact,online;hybrid,paid_ok,no_preference
840,2.0,yok-hacettepe,industrial-engineering,bachelor,2,web-development;wellbeing;theatre;mobile-development;mental-health;natural-sciences,social-impact;compete;career,hybrid;online,free_only,en
841,2.0,yok-iyte,computer-engineering,bachelor,2,social-sciences;culture;career;ai,social-impact;build-project,hybrid,no_preference,no_preference
842,2.0,yok-ankara,medicine,bachelor,2,data-science;travel;ui-ux;culture;social-sciences;photography;languages,compete;build-project;career,onsite;online,paid_ok,en
843,2.0,yok-hacettepe,graphic-design,bachelor,1,health-sciences;career;photography;graphic-design;natural-sciences;sports,build-project;social-impact,online;onsite,free_only,tr
844,2.0,yok-ankara,graphic-design,bachelor,4,cybersecurity;culture;finance;languages;sustainability;graphic-design;product,social-impact;compete,onsite;online,free_only,no_preference
845,2.0,yok-hacettepe,computer-engineering,bachelor,4,sports;photography;health-sciences;engineering;ai;nutrition;career;theatre,network,onsite;online,paid_ok,en
846,2.0,yok-iyte,business,bachelor,2,languages;sustainability;international-community,social-impact;career,onsite;hybrid,no_preference,no_preference
847,2.0,yok-bogazici,medicine,bachelor,2,web-development;culture;music;nutrition,compete;learn,onsite,paid_ok,no_preference
848,2.0,yok-bogazici,graphic-design,bachelor,1,natural-sciences;product;health-sciences;volunteering;engineering;nutrition;music,learn;career;compete,hybrid;onsite,free_only,en
849,2.0,yok-itu,computer-engineering,bachelor,2,graphic-design;travel;culture;engineering;entrepreneurship;natural-sciences;product,compete;network,hybrid;onsite,free_only,en
850,2.0,yok-hacettepe,graphic-design,bachelor,1,ai;game-development;cybersecurity;web-development;sustainability;languages;international-community;social-responsibility,social-impact,onsite,no_preference,tr
851,2.0,yok-yildiz,computer-engineering,bachelor,3,mobile-development;music;social-sciences;sustainability;theatre;culture;photography;data-science,compete,onsite;hybrid,free_only,no_preference
852,2.0,yok-iyte,industrial-engineering,bachelor,4,sports;culture;career;music,career;social-impact,online;hybrid,paid_ok,en
853,2.0,yok-iyte,graphic-design,bachelor,4,game-development;music;sports;engineering;ui-ux;entrepreneurship;international-community,network,hybrid;onsite,paid_ok,tr
854,2.0,yok-itu,computer-engineering,bachelor,3,graphic-design;ai;photography;natural-sciences,social-impact;build-project,online;hybrid,free_only,no_preference
855,2.0,yok-iyte,medicine,bachelor,1,natural-sciences;nutrition;social-responsibility;ai,build-project,online;hybrid,free_only,en
856,2.0,yok-yildiz,psychology,bachelor,3,travel;data-science;game-development;wellbeing;music;sports,build-project;learn;social-impact,online;onsite,no_preference,en
857,2.0,yok-bogazici,industrial-engineering,bachelor,3,engineering;languages;graphic-design;entrepreneurship,social-impact,onsite,no_preference,tr
858,2.0,yok-hacettepe,business,bachelor,2,web-development;data-science;cybersecurity;sports;sustainability;volunteering;product;graphic-design,network;learn,hybrid;onsite,no_preference,no_preference
859,2.0,yok-hacettepe,psychology,bachelor,1,social-sciences;product;data-science;game-development;ai;entrepreneurship;mobile-development,learn;compete;social-impact,online,free_only,en
860,2.0,yok-hacettepe,graphic-design,bachelor,1,cybersecurity;ai;theatre;travel;social-responsibility,career;build-project,online;hybrid,free_only,no_preference
861,2.0,yok-bogazici,industrial-engineering,bachelor,2,social-sciences;health-sciences;entrepreneurship;product;nutrition;volunteering;game-development;mental-health,build-project,hybrid,paid_ok,tr
862,2.0,yok-itu,graphic-design,bachelor,4,social-sciences;cybersecurity;theatre;mental-health,career;network;social-impact,onsite,no_preference,tr
863,2.0,yok-bogazici,medicine,bachelor,4,product;social-responsibility;languages,build-project;network,onsite,no_preference,en
864,2.0,yok-yildiz,industrial-engineering,bachelor,2,ui-ux;entrepreneurship;theatre;health-sciences,career,hybrid;online,paid_ok,no_preference
865,2.0,yok-yildiz,psychology,bachelor,1,nutrition;natural-sciences;cybersecurity;health-sciences;product;game-development,social-impact;build-project;career,onsite;online,paid_ok,en
866,2.0,yok-ankara,industrial-engineering,bachelor,1,music;languages;game-development;web-development;sports;culture,learn,online,free_only,tr
867,2.0,yok-hacettepe,computer-engineering,bachelor,1,web-development;nutrition;game-development,network;compete;learn,online;hybrid,free_only,no_preference
868,2.0,yok-yildiz,computer-engineering,bachelor,3,web-development;finance;health-sciences;engineering;nutrition,network;social-impact;build-project,online;hybrid,paid_ok,no_preference
869,2.0,yok-itu,medicine,bachelor,1,nutrition;culture;wellbeing;social-sciences,network,onsite;online,free_only,no_preference
870,2.0,yok-itu,industrial-engineering,bachelor,2,health-sciences;ui-ux;volunteering;international-community,social-impact;learn,online,paid_ok,no_preference
871,2.0,yok-iyte,medicine,bachelor,6,culture;music;travel;social-responsibility;cybersecurity;career,career;network,onsite;online,paid_ok,tr
872,2.0,yok-itu,medicine,bachelor,2,graphic-design;finance;theatre,network;career;compete,onsite;online,paid_ok,tr
873,2.0,yok-hacettepe,graphic-design,bachelor,1,culture;wellbeing;ui-ux;graphic-design;volunteering;career;music,learn;build-project;career,onsite,free_only,no_preference
874,2.0,yok-itu,psychology,bachelor,2,social-responsibility;culture;product,network,onsite;hybrid,no_preference,no_preference
875,2.0,yok-bogazici,psychology,bachelor,3,languages;web-development;ai;music;mobile-development,social-impact;network,online,free_only,no_preference
876,2.0,yok-yildiz,medicine,bachelor,6,social-responsibility;health-sciences;music,learn;career;network,hybrid;onsite,free_only,no_preference
877,2.0,yok-yildiz,computer-engineering,bachelor,3,mental-health;social-responsibility;career;product;data-science;ai,network;learn,online;onsite,paid_ok,en
878,2.0,yok-hacettepe,medicine,bachelor,2,entrepreneurship;social-responsibility;music;engineering;volunteering;languages;travel;mobile-development,build-project;compete;career,online,no_preference,en
879,2.0,yok-yildiz,psychology,bachelor,1,natural-sciences;finance;mobile-development;web-development;culture;ui-ux,social-impact,online,paid_ok,en
880,2.0,yok-ankara,medicine,bachelor,1,sustainability;nutrition;game-development;ai;engineering;finance;mobile-development;web-development,build-project,onsite;hybrid,paid_ok,en
881,2.0,yok-hacettepe,graphic-design,bachelor,1,ui-ux;languages;data-science;web-development;music;wellbeing;cybersecurity;social-responsibility,build-project,hybrid;onsite,paid_ok,no_preference
882,2.0,yok-hacettepe,business,bachelor,4,finance;health-sciences;nutrition;volunteering,network;social-impact,onsite,free_only,en
883,2.0,yok-yildiz,business,bachelor,3,data-science;finance;entrepreneurship;natural-sciences,network,online;onsite,no_preference,no_preference
884,2.0,yok-itu,psychology,bachelor,4,engineering;ai;product;nutrition;theatre;travel;music,compete,onsite;hybrid,no_preference,en
885,2.0,yok-iyte,psychology,bachelor,2,languages;theatre;natural-sciences;mobile-development;health-sciences;sports,social-impact,hybrid;onsite,no_preference,tr
886,2.0,yok-yildiz,medicine,bachelor,5,mental-health;travel;volunteering;nutrition,compete;build-project;career,hybrid,free_only,en
887,2.0,yok-hacettepe,computer-engineering,bachelor,1,international-community;health-sciences;ui-ux,social-impact;network;career,hybrid;onsite,no_preference,no_preference
888,2.0,yok-iyte,computer-engineering,bachelor,3,travel;cybersecurity;entrepreneurship,build-project;network,onsite;hybrid,no_preference,no_preference
889,2.0,yok-iyte,medicine,bachelor,4,international-community;ui-ux;product;sports;data-science;wellbeing;web-development;volunteering,compete;learn,online,free_only,en
890,2.0,yok-hacettepe,medicine,bachelor,4,social-sciences;graphic-design;wellbeing;sports;music;web-development,compete;build-project;career,online,no_preference,no_preference
891,2.0,yok-itu,computer-engineering,bachelor,1,sports;health-sciences;ai;social-sciences,build-project,onsite,paid_ok,en
892,2.0,yok-hacettepe,computer-engineering,bachelor,2,career;graphic-design;ai;product;social-responsibility;sports;social-sciences;wellbeing,social-impact;build-project;network,onsite;hybrid,free_only,no_preference
893,2.0,yok-bogazici,business,bachelor,1,social-responsibility;ai;volunteering;sports;cybersecurity,career;compete,hybrid,paid_ok,tr
894,2.0,yok-hacettepe,psychology,bachelor,1,wellbeing;ai;international-community;volunteering,learn;build-project;social-impact,onsite;hybrid,no_preference,en
895,2.0,yok-bogazici,industrial-engineering,bachelor,4,health-sciences;culture;career;wellbeing;entrepreneurship;nutrition;ai,network,onsite,free_only,en
896,2.0,yok-hacettepe,medicine,bachelor,4,ui-ux;volunteering;sustainability;entrepreneurship;natural-sciences,compete;social-impact;build-project,online;onsite,free_only,tr
897,2.0,yok-hacettepe,computer-engineering,bachelor,4,sports;natural-sciences;graphic-design;data-science;culture;entrepreneurship;ai;volunteering,learn;social-impact,hybrid;onsite,no_preference,tr
898,2.0,yok-itu,medicine,bachelor,1,travel;culture;graphic-design;natural-sciences;web-development,build-project;social-impact,online,paid_ok,no_preference
899,2.0,yok-yildiz,psychology,bachelor,2,engineering;mental-health;finance;culture;international-community,build-project;learn;compete,hybrid;online,no_preference,no_preference
900,2.0,yok-hacettepe,medicine,bachelor,2,ai;finance;data-science;entrepreneurship;sustainability;volunteering,career,onsite,free_only,no_preference
901,2.0,yok-hacettepe,business,bachelor,4,volunteering;social-sciences;languages;photography,career,hybrid,no_preference,no_preference
902,2.0,yok-itu,medicine,bachelor,2,mental-health;ui-ux;natural-sciences;web-development,compete;learn,online,free_only,no_preference
903,2.0,yok-yildiz,computer-engineering,bachelor,4,mental-health;graphic-design;natural-sciences;culture;data-science;social-responsibility;photography;social-sciences,compete;career,onsite,paid_ok,tr
904,2.0,yok-hacettepe,industrial-engineering,bachelor,3,music;photography;ai;entrepreneurship,social-impact,hybrid;onsite,paid_ok,tr
905,2.0,yok-bogazici,business,bachelor,1,wellbeing;web-development;photography;culture;travel,career;social-impact,onsite,no_preference,tr
906,2.0,yok-ankara,medicine,bachelor,5,travel;social-sciences;social-responsibility;volunteering;theatre;sports;mental-health,learn;career;network,onsite;online,no_preference,en
907,2.0,yok-itu,medicine,bachelor,3,health-sciences;photography;data-science;graphic-design;languages,social-impact,online,no_preference,en
908,2.0,yok-ankara,computer-engineering,bachelor,1,natural-sciences;wellbeing;health-sciences;social-sciences,network,online;hybrid,free_only,tr
909,2.0,yok-yildiz,psychology,bachelor,4,social-responsibility;wellbeing;graphic-design;health-sciences;sustainability,compete;network;build-project,hybrid,no_preference,no_preference
910,2.0,yok-bogazici,graphic-design,bachelor,1,nutrition;international-community;graphic-design;mental-health,social-impact;career;network,hybrid;online,no_preference,en
911,2.0,yok-itu,graphic-design,bachelor,4,sustainability;sports;natural-sciences;health-sciences;career;mental-health,network;build-project;career,onsite,no_preference,tr
912,2.0,yok-hacettepe,business,bachelor,3,product;engineering;international-community,social-impact;career,hybrid;online,paid_ok,no_preference
913,2.0,yok-itu,computer-engineering,bachelor,3,mobile-development;ai;social-sciences;career;web-development;languages,social-impact;network,online,paid_ok,no_preference
914,2.0,yok-hacettepe,medicine,bachelor,3,cybersecurity;mental-health;culture;mobile-development;sports;languages,build-project;compete,hybrid;onsite,free_only,no_preference
915,2.0,yok-ankara,industrial-engineering,bachelor,1,social-sciences;game-development;mobile-development;cybersecurity;theatre;nutrition,compete;learn;build-project,online;onsite,paid_ok,no_preference
916,2.0,yok-itu,psychology,bachelor,2,social-responsibility;social-sciences;sustainability;sports;languages,compete,onsite;online,paid_ok,en
917,2.0,yok-ankara,computer-engineering,bachelor,1,international-community;engineering;music;career;volunteering,learn;social-impact,hybrid;online,free_only,no_preference
918,2.0,yok-ankara,business,bachelor,3,photography;finance;product;travel;engineering;ui-ux;volunteering;music,compete;career,onsite,paid_ok,tr
919,2.0,yok-iyte,psychology,bachelor,2,cybersecurity;mobile-development;photography;mental-health;ai;volunteering;data-science,build-project,hybrid;onsite,free_only,en
920,2.0,yok-yildiz,business,bachelor,3,game-development;wellbeing;graphic-design;cybersecurity,career,onsite,free_only,en
921,2.0,yok-bogazici,computer-engineering,bachelor,2,ai;ui-ux;culture;web-development;international-community;career;health-sciences;social-sciences,career;social-impact,hybrid,free_only,tr
922,2.0,yok-iyte,graphic-design,bachelor,2,finance;natural-sciences;game-development;photography;ui-ux;entrepreneurship;mental-health;cybersecurity,learn;build-project;social-impact,hybrid,free_only,tr
923,2.0,yok-itu,medicine,bachelor,3,mobile-development;game-development;natural-sciences;ui-ux;graphic-design;career,career;build-project,online;onsite,no_preference,en
924,2.0,yok-hacettepe,industrial-engineering,bachelor,2,social-responsibility;ui-ux;graphic-design;data-science,learn;career;network,onsite;hybrid,no_preference,en
925,2.0,yok-bogazici,industrial-engineering,bachelor,4,culture;wellbeing;mental-health,career;learn;network,online,paid_ok,no_preference
926,2.0,yok-itu,medicine,bachelor,3,product;finance;international-community;cybersecurity;sustainability,learn;network;compete,hybrid;onsite,no_preference,tr
927,2.0,yok-iyte,industrial-engineering,bachelor,1,music;career;graphic-design;theatre,career;compete,hybrid,no_preference,en
928,2.0,yok-iyte,industrial-engineering,bachelor,2,game-development;culture;international-community;music;volunteering;sustainability;wellbeing,career;learn;build-project,online;hybrid,paid_ok,tr
929,2.0,yok-iyte,business,bachelor,4,engineering;languages;game-development;product,network,onsite;online,free_only,no_preference
930,2.0,yok-bogazici,psychology,bachelor,1,cybersecurity;entrepreneurship;web-development,learn;social-impact;build-project,hybrid,free_only,no_preference
931,2.0,yok-yildiz,industrial-engineering,bachelor,1,volunteering;music;international-community,career;build-project;learn,hybrid;onsite,no_preference,tr
932,2.0,yok-bogazici,graphic-design,bachelor,1,sustainability;wellbeing;natural-sciences;ui-ux;engineering;culture,learn;career;build-project,hybrid,no_preference,no_preference
933,2.0,yok-bogazici,medicine,bachelor,2,nutrition;ui-ux;sports;theatre;mental-health;cybersecurity;culture;mobile-development,learn;career;build-project,online,free_only,no_preference
934,2.0,yok-yildiz,medicine,bachelor,4,theatre;product;social-sciences;international-community;ui-ux;social-responsibility,network;learn;compete,hybrid;onsite,free_only,tr
935,2.0,yok-yildiz,medicine,bachelor,1,health-sciences;sports;product;music;mental-health,career,onsite;hybrid,paid_ok,no_preference
936,2.0,yok-ankara,computer-engineering,bachelor,3,music;product;data-science;mental-health;social-responsibility;cybersecurity,learn;compete;build-project,online;onsite,free_only,no_preference
937,2.0,yok-itu,business,bachelor,1,engineering;volunteering;finance;web-development;wellbeing;theatre,social-impact,online,free_only,en
938,2.0,yok-bogazici,business,bachelor,2,languages;entrepreneurship;product,build-project;learn,onsite;online,paid_ok,no_preference
939,2.0,yok-hacettepe,business,bachelor,2,mobile-development;web-development;game-development;cybersecurity;social-responsibility;culture,network;social-impact,onsite;online,paid_ok,tr
940,2.0,yok-itu,graphic-design,bachelor,1,data-science;health-sciences;languages;web-development;theatre;entrepreneurship,social-impact;career;build-project,onsite,paid_ok,no_preference
941,2.0,yok-itu,graphic-design,bachelor,3,finance;social-responsibility;product;sports,social-impact;learn;network,onsite,no_preference,tr
942,2.0,yok-itu,psychology,bachelor,3,natural-sciences;travel;volunteering;ui-ux;engineering;theatre;game-development;entrepreneurship,network,hybrid;onsite,no_preference,tr
943,2.0,yok-itu,industrial-engineering,bachelor,2,social-sciences;cybersecurity;ui-ux;international-community,learn,hybrid;online,free_only,en
944,2.0,yok-bogazici,industrial-engineering,bachelor,3,product;engineering;sustainability;wellbeing;mobile-development,build-project;learn;compete,hybrid;onsite,free_only,en
945,2.0,yok-iyte,industrial-engineering,bachelor,2,mental-health;health-sciences;culture;cybersecurity,career;network;compete,online,free_only,en
946,2.0,yok-bogazici,business,bachelor,4,languages;photography;health-sciences;wellbeing;music;sports;data-science,learn,hybrid,paid_ok,en
947,2.0,yok-itu,graphic-design,bachelor,1,mobile-development;social-responsibility;finance;mental-health;theatre;sustainability;languages,build-project;learn;career,hybrid;onsite,paid_ok,no_preference
948,2.0,yok-itu,medicine,bachelor,1,mental-health;game-development;cybersecurity;entrepreneurship;data-science,network,online,no_preference,tr
949,2.0,yok-ankara,graphic-design,bachelor,2,sustainability;mental-health;product;culture;international-community;social-sciences;data-science;engineering,build-project,onsite,no_preference,no_preference
950,2.0,yok-iyte,industrial-engineering,bachelor,2,volunteering;data-science;graphic-design;international-community;natural-sciences,learn,onsite;hybrid,paid_ok,en
951,2.0,yok-iyte,graphic-design,bachelor,1,sustainability;social-sciences;wellbeing;cybersecurity;international-community;data-science;graphic-design,learn;build-project;social-impact,hybrid;online,free_only,en
952,2.0,yok-bogazici,psychology,bachelor,3,sports;natural-sciences;social-responsibility;data-science;game-development;wellbeing;engineering;theatre,career;learn,hybrid;onsite,no_preference,en
953,2.0,yok-yildiz,medicine,bachelor,4,social-sciences;theatre;wellbeing,social-impact;build-project,onsite,free_only,tr
954,2.0,yok-itu,medicine,bachelor,5,sports;sustainability;theatre;volunteering;wellbeing;social-responsibility;engineering;photography,learn;compete,online,free_only,en
955,2.0,yok-bogazici,graphic-design,bachelor,4,finance;data-science;game-development;natural-sciences,career;compete,onsite,no_preference,en
956,2.0,yok-iyte,industrial-engineering,bachelor,2,product;ai;mobile-development;social-responsibility;career;culture;entrepreneurship,social-impact,hybrid;onsite,free_only,tr
957,2.0,yok-iyte,industrial-engineering,bachelor,4,volunteering;engineering;photography;web-development;sustainability,social-impact;learn;compete,online,paid_ok,en
958,2.0,yok-bogazici,industrial-engineering,bachelor,3,sports;natural-sciences;travel,career;social-impact,online,paid_ok,en
959,2.0,yok-itu,medicine,bachelor,1,theatre;mental-health;nutrition;career;finance;sports,network,online,free_only,en
960,2.0,yok-bogazici,psychology,bachelor,2,international-community;volunteering;sports;product;entrepreneurship;data-science;web-development;sustainability,compete,onsite,paid_ok,tr
961,2.0,yok-itu,business,bachelor,3,mental-health;natural-sciences;nutrition;travel;mobile-development,career;build-project;compete,onsite,free_only,no_preference
962,2.0,yok-hacettepe,medicine,bachelor,1,career;travel;entrepreneurship;cybersecurity;photography;international-community,social-impact;compete,hybrid,paid_ok,tr
963,2.0,yok-yildiz,psychology,bachelor,1,photography;social-sciences;entrepreneurship;sustainability;product;health-sciences;languages,network;build-project,online;hybrid,paid_ok,tr
964,2.0,yok-bogazici,psychology,bachelor,2,game-development;graphic-design;nutrition;engineering;web-development;social-responsibility,network;learn,onsite,no_preference,tr
965,2.0,yok-yildiz,industrial-engineering,bachelor,1,social-responsibility;career;sports,network;learn;build-project,onsite;hybrid,no_preference,en
966,2.0,yok-yildiz,graphic-design,bachelor,1,finance;data-science;ui-ux;web-development;theatre,compete;learn,online;onsite,no_preference,en
967,2.0,yok-ankara,graphic-design,bachelor,1,nutrition;career;international-community;music;languages;health-sciences,network,online,free_only,tr
968,2.0,yok-iyte,business,bachelor,4,finance;languages;game-development;sports;cybersecurity;volunteering;health-sciences;sustainability,compete;career;build-project,online;onsite,free_only,tr
969,2.0,yok-yildiz,medicine,bachelor,3,natural-sciences;graphic-design;volunteering;engineering;wellbeing;web-development;data-science,career;social-impact;learn,onsite,paid_ok,no_preference
970,2.0,yok-bogazici,medicine,bachelor,6,data-science;photography;health-sciences;graphic-design;mobile-development;volunteering;cybersecurity,learn;social-impact,online,no_preference,en
971,2.0,yok-yildiz,business,bachelor,1,career;wellbeing;music;engineering;social-sciences;sustainability;entrepreneurship,social-impact;build-project,onsite;online,paid_ok,tr
972,2.0,yok-hacettepe,medicine,bachelor,3,sustainability;web-development;game-development;sports,career;network,online,paid_ok,tr
973,2.0,yok-iyte,business,bachelor,1,ui-ux;social-responsibility;web-development;travel,build-project,onsite,free_only,tr
974,2.0,yok-yildiz,psychology,bachelor,4,wellbeing;cybersecurity;travel;music;natural-sciences,social-impact;learn;build-project,hybrid,free_only,no_preference
975,2.0,yok-hacettepe,computer-engineering,bachelor,3,social-responsibility;international-community;sustainability;travel;cybersecurity;mental-health;product;music,learn;build-project,online,paid_ok,no_preference
976,2.0,yok-bogazici,business,bachelor,4,social-responsibility;entrepreneurship;mental-health;sports;ui-ux;web-development;engineering,social-impact;compete,online,free_only,tr
977,2.0,yok-itu,psychology,bachelor,4,international-community;web-development;sports;languages,build-project,onsite;online,paid_ok,no_preference
978,2.0,yok-ankara,psychology,bachelor,4,mental-health;music;nutrition;sustainability;theatre;travel;mobile-development;career,network;social-impact;career,onsite,paid_ok,tr
979,2.0,yok-ankara,industrial-engineering,bachelor,1,finance;social-sciences;health-sciences;entrepreneurship;ui-ux;engineering,social-impact;network;compete,online,paid_ok,en
980,2.0,yok-bogazici,business,bachelor,3,theatre;game-development;mental-health;mobile-development;sustainability;wellbeing,learn;build-project;compete,hybrid,no_preference,en
981,2.0,yok-hacettepe,medicine,bachelor,1,product;volunteering;international-community;wellbeing;data-science,network;career,online;onsite,free_only,en
982,2.0,yok-hacettepe,industrial-engineering,bachelor,3,mental-health;mobile-development;data-science;travel;web-development;culture;graphic-design;ai,compete;network;learn,onsite;hybrid,paid_ok,en
983,2.0,yok-itu,business,bachelor,1,engineering;music;entrepreneurship,career,hybrid;onsite,no_preference,en
