interaction_id,profile_id,event_id,action,dwell_time_seconds,interest_overlap_count,goal_overlap_count
916,320,48,apply,40,0,1
917,359,496,skip,1,1,1
918,494,139,skip,4,0,1
919,376,70,view_detail,44,0,0
920,876,486,view_detail,31,0,1
921,64,197,skip,3,0,0
922,425,297,view_detail,89,1,0
923,112,420,apply,31,1,1
924,743,254,view_detail,31,0,0
925,691,410,save,48,0,1
926,858,208,view_detail,67,1,1
927,525,60,view_detail,28,1,0
928,63,321,like,66,1,0
929,330,178,like,36,0,0
930,322,36,like,75,2,1
931,694,369,skip,1,0,2
932,706,387,save,7,1,0
933,961,215,apply,6,0,0
934,70,353,skip,4,0,0
935,827,209,save,31,0,1
936,603,294,view_detail,80,0,0
937,557,126,save,66,0,1
938,191,478,skip,4,1,0
939,738,95,like,64,0,1
940,808,76,skip,1,0,2
941,615,497,view_detail,67,0,1
942,31,410,view_detail,52,1,0
943,339,442,skip,4,0,2
944,824,259,like,15,0,1
945,583,230,like,89,0,1
946,149,216,apply,36,0,1
947,909,30,save,60,1,1
948,80,393,view_detail,69,0,1
949,546,54,skip,3,1,1
950,234,47,skip,3,0,1
951,187,321,skip,2,1,0
952,617,217,skip,4,1,1
953,215,295,skip,2,0,0
954,951,4,skip,4,1,1
955,558,244,apply,77,1,0
956,377,378,like,67,0,2
957,875,1,skip,3,0,1
958,836,450,skip,3,0,0
959,533,439,view_detail,57,1,0
960,357,180,apply,82,1,0
961,183,495,save,33,0,1
962,86,114,skip,3,0,0
963,892,434,skip,5,0,1
964,87,326,like,70,0,1
965,976,348,view_detail,51,1,0
966,591,274,skip,5,0,0
967,541,456,save,8,0,1
968,555,182,skip,1,1,1
969,58,311,view_detail,69,0,2
970,938,158,skip,5,0,0
971,444,491,skip,1,0,0
972,326,223,skip,5,0,0
973,688,144,skip,3,0,0
974,450,228,skip,1,0,1
975,923,27,skip,3,1,0
976,49,349,skip,1,2,1
977,627,287,save,88,0,1
978,246,164,skip,1,0,1
979,454,412,skip,1,0,0
980,845,104,skip,5,1,1
981,686,104,like,31,1,2
982,13,489,skip,3,0,0
983,887,87,skip,3,1,0
984,991,103,view_detail,31,0,1
985,123,103,view_detail,11,0,1
986,209,223,save,6,1,2
987,676,490,skip,3,0,1
988,903,349,skip,2,0,0
989,697,35,skip,5,0,1
990,91,186,like,77,0,2
991,309,450,view_detail,53,0,1
992,440,268,view_detail,73,0,1
993,163,18,save,29,0,0
994,180,50,view_detail,84,0,0
995,349,415,view_detail,28,1,1
996,334,188,view_detail,64,0,1
997,481,357,save,9,1,0
998,771,136,skip,2,1,1
999,124,30,skip,3,1,0
1000,552,290,view_detail,28,0,1
1001,275,420,like,90,1,0
1002,365,291,view_detail,39,1,0
1003,173,460,skip,3,1,0
1004,285,215,view_detail,84,0,2
1005,854,499,skip,2,0,2
1006,299,402,save,88,2,1
1007,917,362,save,71,1,1
1008,801,119,skip,5,0,0
1009,197,148,like,79,0,1
1010,498,38,like,30,1,2
1011,497,288,skip,1,0,0
1012,22,338,view_detail,22,1,0
1013,129,121,skip,4,0,1
1014,376,450,view_detail,80,1,1
1015,645,399,save,82,0,2
1016,246,426,skip,1,0,1
1017,581,467,skip,3,0,1
1018,645,153,skip,2,0,1
1019,760,132,view_detail,62,0,0
1020,577,121,apply,51,0,0
1021,495,497,view_detail,9,0,0
1022,328,276,save,25,0,1
1023,842,89,skip,5,0,1
1024,192,486,skip,3,0,1
1025,949,223,skip,5,1,0
1026,576,475,view_detail,77,0,0
1027,135,139,apply,61,0,0
1028,880,430,view_detail,21,0,1
1029,901,381,view_detail,83,0,1
1030,212,179,view_detail,6,0,0
1031,182,25,view_detail,48,0,1
1032,270,328,view_detail,82,2,1
1033,860,31,like,58,0,2
1034,895,314,view_detail,32,1,1
1035,561,305,skip,2,0,0
1036,911,97,view_detail,67,1,0
1037,614,267,view_detail,82,0,2
1038,527,257,like,25,0,1
1039,622,135,save,80,0,1
1040,188,257,like,39,2,1
1041,26,468,skip,4,0,1
1042,822,178,apply,65,0,1
1043,457,11,save,7,0,2
1044,366,237,skip,1,0,0
1045,439,435,view_detail,33,0,1
1046,348,343,skip,3,0,0
1047,95,41,skip,1,0,2
1048,742,78,apply,30,1,0
1049,917,472,view_detail,83,0,1
1050,650,376,skip,5,0,0
1051,799,324,view_detail,45,2,0
1052,726,412,like,85,0,1
1053,130,436,like,51,1,2
1054,643,397,skip,5,1,1
1055,951,1,save,71,0,2
1056,451,36,skip,3,1,2
1057,766,307,view_detail,77,0,2
1058,817,396,skip,1,0,1
1059,703,271,skip,4,0,0
1060,932,440,like,45,0,1
1061,204,267,view_detail,84,2,1
1062,488,175,skip,5,0,0
1063,23,49,like,18,0,2
1064,376,494,skip,4,0,0
1065,749,125,save,84,0,0
1066,606,487,skip,1,1,1
1067,17,226,skip,1,0,0
1068,781,28,skip,2,0,0
1069,788,444,apply,6,1,0
1070,915,495,skip,3,0,1
1071,914,407,save,8,1,0
1072,901,43,skip,1,1,0
1073,388,311,save,41,0,2
1074,827,412,view_detail,23,2,1
1075,899,171,skip,1,0,1
1076,656,354,skip,5,0,0
1077,637,138,like,87,0,1
1078,789,60,view_detail,80,1,1
1079,846,455,save,35,0,0
1080,543,305,save,18,2,1
1081,23,172,like,71,0,1
1082,444,434,save,33,1,0
1083,856,193,view_detail,12,2,1
1084,177,385,skip,2,0,1
1085,612,465,skip,1,0,1
1086,451,199,apply,52,0,1
1087,326,183,skip,4,1,1
1088,987,240,save,85,0,1
1089,568,375,view_detail,81,0,0
1090,505,286,save,14,1,1
1091,914,212,skip,1,1,1
1092,217,162,skip,5,0,0
1093,771,299,skip,5,0,0
1094,564,69,view_detail,28,0,0
1095,707,443,skip,1,1,2
1096,399,282,like,31,0,0
1097,932,214,skip,2,0,2
1098,651,465,skip,3,0,0
1099,538,266,save,22,1,0
1100,404,7,skip,2,1,1
1101,813,85,view_detail,85,0,0
1102,934,294,skip,2,0,0
1103,889,318,skip,2,0,0
1104,635,349,save,8,0,0
1105,886,374,skip,5,0,1
1106,573,276,skip,4,0,0
1107,232,334,skip,5,0,1
1108,604,195,skip,2,1,0
1109,488,23,skip,1,2,0
1110,243,307,like,59,1,1
1111,469,251,skip,2,0,0
1112,556,130,view_detail,83,0,1
1113,929,316,skip,4,1,1
1114,914,428,view_detail,12,0,1
1115,527,152,skip,5,1,0
1116,639,300,save,16,0,0
1117,353,417,skip,4,0,0
1118,788,11,skip,4,0,1
1119,970,98,skip,5,0,0
1120,180,389,view_detail,82,0,1
1121,35,287,skip,3,1,0
1122,427,304,apply,39,0,1
1123,31,13,view_detail,84,0,0
1124,56,320,save,22,0,1
1125,622,306,skip,1,0,0
1126,145,88,skip,4,0,1
1127,877,349,apply,56,2,0
1128,438,254,view_detail,12,1,0
1129,806,434,skip,4,0,0
1130,859,421,skip,4,0,1
1131,834,372,skip,4,0,1
1132,884,434,skip,3,0,0
1133,307,330,save,87,0,1
1134,750,468,skip,3,1,1
1135,529,463,skip,1,0,0
1136,657,73,skip,3,1,1
1137,42,441,skip,3,0,0
1138,488,146,view_detail,38,0,0
1139,639,74,skip,3,0,1
1140,74,142,skip,3,1,1
1141,64,148,skip,3,0,1
1142,413,450,view_detail,56,0,0
1143,52,216,skip,3,0,0
1144,995,247,skip,2,0,0
1145,327,151,like,31,1,2
1146,467,108,skip,4,0,1
1147,673,189,like,54,2,1
1148,51,139,skip,2,0,0
1149,170,114,like,22,0,1
1150,637,31,skip,2,0,0
1151,410,320,skip,3,0,1
1152,884,151,skip,3,1,0
1153,907,108,like,16,0,1
1154,979,492,skip,5,0,0
1155,990,59,view_detail,74,0,0
1156,542,342,skip,4,0,2
1157,691,330,save,81,0,0
1158,42,37,skip,1,0,0
1159,798,43,view_detail,80,1,1
1160,202,414,skip,2,0,1
1161,720,422,view_detail,48,1,1
1162,908,198,skip,4,0,1
1163,666,130,skip,4,0,1
1164,433,190,view_detail,88,1,0
1165,525,276,save,26,0,0
1166,846,120,skip,2,1,0
1167,538,130,skip,4,0,0
1168,822,299,skip,4,0,1
1169,105,181,save,63,1,1
1170,245,46,view_detail,68,0,0
1171,303,155,like,78,1,1
1172,966,372,save,35,1,2
1173,357,422,view_detail,18,0,2
1174,543,102,skip,1,1,0
1175,140,499,like,68,0,2
1176,916,337,view_detail,69,0,0
1177,726,384,skip,1,1,1
1178,542,300,skip,3,1,0
1179,256,56,view_detail,39,0,0
1180,909,309,skip,1,1,1
1181,118,371,like,20,0,1
1182,333,454,skip,1,0,1
1183,912,175,view_detail,49,0,1
1184,715,431,skip,1,1,1
1185,612,116,apply,54,1,0
1186,250,229,skip,1,1,1
1187,226,44,skip,5,1,0
1188,15,349,like,19,1,0
1189,216,70,view_detail,54,0,0
1190,757,388,skip,1,0,0
1191,930,187,view_detail,39,0,1
1192,137,343,save,9,1,1
1193,781,7,skip,1,0,1
1194,155,51,like,38,0,1
1195,573,227,apply,26,1,1
1196,447,76,skip,5,0,1
1197,663,399,view_detail,53,1,1
1198,40,61,view_detail,21,0,1
1199,26,177,view_detail,74,0,0
1200,215,303,skip,1,0,0
1201,830,350,skip,5,0,0
1202,609,180,view_detail,58,0,1
1203,846,17,like,60,1,2
1204,29,177,skip,5,1,0
1205,494,357,save,31,1,1
1206,878,381,skip,4,0,2
1207,459,39,skip,2,0,0
1208,857,283,skip,2,0,0
1209,237,357,skip,4,0,1
1210,26,308,skip,3,0,0
1211,427,79,view_detail,18,0,0
1212,314,466,view_detail,21,0,0
1213,163,401,like,13,0,2
1214,959,251,skip,5,0,0
1215,206,131,view_detail,16,0,0
1216,427,173,save,74,1,1
1217,131,62,view_detail,81,1,1
1218,289,30,skip,1,1,1
1219,993,161,skip,1,0,1
1220,572,362,view_detail,30,2,0
1221,278,197,skip,1,1,1
1222,812,454,view_detail,12,0,0
1223,188,369,skip,2,0,1
1224,848,350,skip,4,1,1
1225,885,293,like,54,1,0
1226,962,129,apply,28,0,0
1227,787,181,skip,1,0,1
1228,396,252,save,66,0,0
1229,294,53,view_detail,84,0,1
1230,792,190,skip,5,0,1
1231,926,95,like,34,2,2
1232,903,326,skip,4,0,0
1233,944,139,view_detail,6,0,1
1234,505,65,skip,5,0,1
1235,712,228,like,12,0,0
1236,652,38,skip,1,0,1
1237,627,403,skip,4,0,2
1238,240,82,skip,3,0,3
1239,789,497,save,44,0,0
1240,872,211,skip,2,0,0
1241,358,205,skip,3,0,0
1242,219,391,view_detail,17,2,0
1243,897,151,view_detail,85,1,1
1244,368,445,skip,3,0,2
1245,47,100,view_detail,84,0,0
1246,303,33,skip,5,0,1
1247,505,473,like,85,0,1
1248,605,151,skip,5,1,1
1249,230,454,skip,2,0,0
1250,354,10,skip,1,1,0
1251,953,112,view_detail,72,0,2
1252,912,413,apply,87,1,1
1253,226,458,view_detail,79,0,1
1254,450,246,save,11,0,1
1255,167,210,view_detail,71,1,1
1256,938,115,save,11,1,2
1257,622,260,view_detail,36,0,0
1258,848,463,apply,88,0,1
1259,32,168,view_detail,19,0,0
1260,609,417,skip,1,0,0
1261,358,79,skip,5,0,0
1262,380,415,save,46,0,1
1263,263,376,view_detail,42,1,0
1264,744,234,skip,1,1,1
1265,312,95,skip,5,0,0
1266,969,359,view_detail,75,1,1
1267,619,347,skip,3,0,1
1268,901,470,skip,5,0,0
1269,842,361,skip,4,0,1
1270,407,32,skip,4,0,0
1271,981,121,like,14,0,1
1272,975,437,skip,1,1,1
1273,365,486,like,56,1,1
1274,657,151,skip,1,0,1
1275,753,203,view_detail,35,0,1
1276,93,409,like,54,0,1
1277,295,283,skip,5,0,0
1278,895,402,apply,24,0,0
1279,901,486,skip,5,0,0
1280,770,240,view_detail,31,0,0
1281,791,394,skip,2,1,1
1282,662,201,skip,3,1,1
1283,123,115,view_detail,52,1,1
1284,835,215,save,34,0,2
1285,378,326,skip,3,0,0
1286,846,486,like,43,0,1
1287,66,15,skip,2,0,1
1288,743,96,skip,4,0,0
1289,679,441,skip,5,0,0
1290,674,9,skip,5,0,0
1291,700,271,save,90,1,1
1292,724,10,skip,1,0,0
1293,414,199,skip,5,0,0
1294,313,67,skip,1,0,0
1295,175,438,skip,3,0,1
1296,406,448,like,46,0,1
1297,105,82,apply,42,1,1
1298,506,248,view_detail,51,0,1
1299,683,300,like,54,1,0
1300,868,58,apply,36,1,1
1301,182,267,skip,5,2,0
1302,521,380,skip,3,1,1
1303,795,195,apply,74,2,0
1304,253,292,skip,2,0,0
1305,175,67,save,90,1,0
1306,74,202,skip,5,0,0
1307,29,172,skip,3,0,0
1308,208,463,skip,1,1,0
1309,75,247,view_detail,62,0,1
1310,267,430,skip,4,0,1
1311,867,31,skip,3,0,1
1312,337,320,skip,3,0,1
1313,558,238,view_detail,68,1,1
1314,983,57,view_detail,16,0,0
1315,318,224,view_detail,23,0,0
1316,667,446,save,19,0,0
1317,889,334,save,31,0,0
1318,955,480,skip,1,0,2
1319,480,203,view_detail,54,1,1
1320,615,77,skip,4,1,0
1321,313,366,skip,3,1,0
1322,756,6,view_detail,27,1,0
1323,774,433,view_detail,76,0,2
1324,266,274,view_detail,68,0,1
1325,260,119,skip,2,0,0
1326,484,233,skip,5,1,0
1327,761,204,like,80,1,1
1328,339,118,skip,1,0,1
1329,731,450,skip,1,0,1
1330,705,160,view_detail,84,0,0
1331,109,424,view_detail,20,0,1
1332,25,468,apply,15,1,1
1333,924,132,skip,5,0,0
1334,453,140,like,69,0,1
1335,370,464,apply,40,0,1
1336,424,118,save,61,1,1
1337,986,193,view_detail,39,0,0
1338,530,97,apply,34,2,0
1339,362,200,skip,3,1,1
1340,83,349,like,73,0,1
1341,484,440,skip,1,0,1
1342,572,406,skip,4,1,0
1343,969,214,skip,2,0,2
1344,766,128,skip,3,0,1
1345,148,129,skip,1,0,1
1346,727,271,like,86,1,0
1347,57,237,skip,5,0,1
1348,462,314,skip,5,1,1
1349,717,114,skip,1,0,0
1350,150,173,skip,1,0,1
1351,135,150,skip,5,1,1
1352,978,131,save,36,0,1
1353,564,479,view_detail,54,0,1
1354,313,176,apply,51,1,0
1355,754,168,skip,4,0,0
1356,77,120,skip,4,0,1
1357,444,303,view_detail,86,1,1
1358,761,235,apply,80,0,1
1359,199,384,skip,3,0,1
1360,52,377,skip,3,0,0
1361,247,174,skip,2,0,0
1362,277,499,save,59,1,0
1363,121,321,skip,5,1,1
1364,976,414,save,44,0,1
1365,577,83,apply,63,1,0
1366,24,461,view_detail,82,0,2
1367,12,421,like,11,0,0
1368,209,284,save,40,1,1
1369,15,492,skip,1,1,0
1370,153,184,skip,1,0,0
1371,158,465,view_detail,68,0,1
1372,663,338,skip,4,1,1
1373,661,418,skip,5,1,0
1374,858,485,skip,4,0,0
1375,485,86,skip,3,0,2
1376,592,157,skip,3,0,2
1377,40,63,skip,5,0,2
1378,589,171,skip,3,0,0
1379,461,348,like,62,0,1
1380,673,404,skip,2,1,1
1381,517,94,view_detail,27,1,0
1382,17,144,like,69,1,0
1383,430,212,like,31,0,1
1384,76,185,skip,3,0,0
1385,162,30,skip,5,1,1
1386,93,132,view_detail,64,1,1
1387,589,62,like,56,0,0
1388,67,401,save,38,1,1
1389,945,253,view_detail,62,0,1
1390,125,147,skip,2,0,0
1391,455,3,skip,3,0,0
1392,371,30,skip,4,0,0
1393,802,231,skip,5,0,0
1394,833,302,view_detail,10,0,1
1395,590,169,apply,47,0,1
1396,706,280,skip,2,2,0
1397,500,279,apply,30,1,1
1398,317,389,skip,5,1,1
1399,829,491,skip,4,0,1
1400,22,458,apply,53,0,0
1401,4,52,skip,2,0,1
1402,251,495,view_detail,50,0,0
1403,807,449,skip,4,0,1
1404,907,69,skip,3,0,1
1405,673,191,skip,2,1,1
1406,823,363,save,49,0,1
1407,885,182,view_detail,63,1,1
1408,600,467,save,6,1,1
1409,768,499,view_detail,76,1,0
1410,511,303,skip,2,0,1
1411,929,418,skip,5,1,1
1412,118,304,skip,1,1,0
1413,957,151,save,88,0,1
1414,846,303,skip,1,0,0
1415,268,409,view_detail,24,0,0
1416,927,259,skip,4,0,1
1417,861,174,save,72,1,1
1418,935,163,skip,3,0,1
1419,50,364,view_detail,29,0,2
1420,660,360,view_detail,27,0,1
1421,398,311,skip,5,1,1
1422,985,383,like,30,1,0
1423,221,4,view_detail,53,2,1
1424,710,166,skip,5,1,2
1425,943,148,skip,3,0,0
1426,682,125,apply,83,1,1
1427,324,436,skip,5,1,0
1428,192,386,save,76,0,1
1429,756,279,skip,2,0,1
1430,292,369,skip,5,0,3
1431,784,463,apply,47,0,1
1432,284,403,skip,4,0,1
1433,119,221,skip,2,0,2
1434,408,482,skip,3,1,0
1435,870,183,like,82,0,2
1436,916,144,view_detail,87,1,0
1437,42,40,like,8,0,0
1438,519,151,apply,10,2,1
1439,748,184,like,64,0,1
1440,224,500,save,31,0,0
1441,973,300,skip,5,0,0
1442,613,389,skip,3,1,1
1443,353,303,skip,3,0,0
1444,968,248,save,63,0,1
1445,837,316,skip,3,1,1
1446,135,299,skip,5,1,1
1447,188,242,view_detail,64,0,1
1448,665,292,skip,3,0,1
1449,722,493,skip,2,0,1
1450,368,315,like,66,1,2
1451,725,26,skip,1,1,0
1452,60,259,like,11,2,1
1453,846,342,like,37,1,1
1454,767,138,save,14,0,2
1455,530,25,skip,5,1,0
1456,495,143,view_detail,78,0,1
1457,964,29,view_detail,88,0,1
1458,547,244,skip,3,0,0
1459,64,85,save,74,1,0
1460,724,200,skip,1,0,1
1461,305,480,skip,4,0,2
1462,493,446,skip,4,0,1
1463,546,463,skip,1,0,0
1464,813,203,skip,4,0,0
1465,803,448,apply,33,1,0
1466,793,174,view_detail,25,0,0
1467,537,280,like,44,0,1
1468,26,388,skip,3,0,0
1469,434,225,save,34,1,1
1470,421,151,skip,4,1,0
1471,743,494,skip,5,0,1
1472,542,474,skip,3,0,1
1473,82,299,skip,5,1,2
1474,631,454,like,13,0,1
1475,702,103,like,43,0,1
1476,598,431,view_detail,14,1,1
1477,441,140,like,17,1,1
1478,173,102,save,44,1,0
1479,731,327,view_detail,12,1,1
1480,436,434,save,63,0,1
1481,718,20,apply,57,1,1
1482,657,454,skip,1,0,0
1483,593,136,save,90,1,0
1484,289,415,like,64,1,2
1485,398,217,skip,4,0,2
1486,340,174,save,26,0,1
1487,734,89,skip,5,0,0
1488,125,297,apply,51,0,1
1489,232,371,skip,3,0,1
1490,390,171,save,20,0,0
1491,161,318,like,27,0,1
1492,196,460,save,62,0,0
1493,351,265,save,52,0,0
1494,489,437,skip,3,0,1
1495,603,397,skip,3,0,1
1496,166,441,view_detail,86,1,0
1497,870,301,skip,5,0,1
1498,917,302,view_detail,9,1,2
1499,463,245,like,52,1,0
1500,781,43,skip,3,0,0
1501,548,153,save,25,0,1
1502,779,18,view_detail,26,0,0
1503,751,59,skip,2,0,0
1504,450,223,like,79,0,1
1505,362,142,skip,3,1,1
1506,154,484,skip,2,1,1
1507,668,157,like,65,0,0
1508,801,421,like,20,1,0
1509,224,399,skip,5,1,1
1510,550,353,view_detail,34,0,0
1511,442,187,skip,3,0,0
1512,697,253,skip,2,0,0
1513,411,214,like,59,0,0
1514,120,192,skip,5,0,1
1515,231,405,save,19,0,2
1516,747,425,skip,4,0,0
1517,194,144,skip,2,1,0
1518,593,206,view_detail,29,0,1
1519,514,197,skip,5,0,0
1520,814,401,skip,2,1,1
1521,961,85,save,90,0,1
1522,131,298,save,17,0,0
1523,905,276,apply,7,1,0
1524,938,355,skip,5,0,1
1525,178,424,skip,1,1,0
1526,274,357,view_detail,48,0,0
1527,513,420,like,78,0,1
1528,82,385,view_detail,51,0,1
1529,858,22,skip,1,0,0
1530,768,129,skip,3,0,0
1531,921,379,skip,1,0,1
1532,20,384,skip,3,0,1
1533,409,304,like,56,0,1
1534,898,53,view_detail,77,0,1
1535,344,115,skip,1,0,0
1536,64,488,like,86,1,0
1537,898,299,apply,66,0,1
1538,520,440,view_detail,37,1,2
1539,527,318,like,31,0,0
1540,854,184,skip,4,1,0
1541,738,101,skip,2,1,0
1542,144,476,skip,3,0,0
1543,858,127,like,82,1,0
1544,951,415,view_detail,71,1,0
1545,159,357,view_detail,18,1,1
1546,461,337,skip,4,1,1
1547,880,238,skip,1,1,1
1548,121,291,view_detail,18,0,0
1549,726,103,skip,5,1,1
1550,671,12,save,84,0,1
1551,712,270,view_detail,55,0,0
1552,57,202,save,75,0,0
1553,861,222,view_detail,48,0,0
1554,301,282,skip,5,1,0
1555,518,184,skip,4,0,0
1556,142,196,skip,2,0,1
1557,319,76,like,23,1,1
1558,689,174,view_detail,32,0,1
1559,410,153,like,22,0,2
1560,597,427,save,85,0,0
1561,324,63,save,59,1,1
1562,174,40,like,17,0,0
1563,575,118,skip,2,0,1
1564,846,298,view_detail,57,0,1
1565,673,352,view_detail,61,0,1
1566,607,174,skip,4,0,1
1567,995,373,like,38,0,0
1568,431,16,skip,2,0,1
1569,603,295,like,79,1,0
1570,491,52,like,55,0,0
1571,15,189,skip,4,0,0
1572,432,155,save,22,0,0
1573,482,28,apply,81,0,1
1574,622,228,view_detail,30,1,1
1575,314,59,skip,2,0,0
1576,668,221,apply,17,0,1
1577,174,381,skip,3,0,0
1578,984,467,view_detail,41,0,0
1579,962,384,like,27,2,1
1580,864,43,view_detail,75,0,0
1581,465,88,skip,3,0,0
1582,603,250,skip,1,0,0
1583,934,303,view_detail,51,0,2
1584,593,485,view_detail,18,1,1
1585,694,168,skip,1,0,0
1586,24,470,like,85,0,0
1587,359,214,save,87,0,1
1588,994,460,skip,2,0,1
1589,76,191,skip,3,1,1
1590,455,101,skip,3,0,1
1591,867,460,skip,2,0,1
1592,172,186,skip,2,0,1
1593,708,116,view_detail,63,1,0
1594,544,469,skip,3,0,1
1595,451,448,skip,2,0,1
1596,341,216,like,86,0,0
1597,761,348,like,82,1,0
1598,600,190,skip,2,0,0
1599,101,311,skip,1,0,0
1600,470,221,view_detail,60,0,1
1601,554,180,like,84,0,1
1602,104,317,view_detail,74,0,2
1603,379,65,like,12,0,2
1604,699,84,skip,2,0,1
1605,931,473,skip,5,0,0
1606,659,143,view_detail,50,0,2
1607,643,215,view_detail,19,0,1
1608,104,1,skip,1,0,1
1609,106,334,save,46,1,0
1610,692,177,skip,1,0,1
1611,896,216,view_detail,45,0,1
1612,295,188,skip,1,0,0
1613,654,28,save,44,0,0
1614,394,313,like,15,0,1
1615,904,108,like,26,0,1
1616,889,406,skip,5,0,1
1617,107,85,skip,3,0,0
1618,316,266,like,57,1,1
1619,799,19,view_detail,67,0,0
1620,842,126,skip,3,1,0
1621,494,260,skip,2,1,1
1622,980,356,skip,3,0,1
1623,224,391,skip,2,1,1
1624,633,239,skip,3,0,2
1625,190,301,skip,4,0,1
1626,988,262,like,58,1,1
1627,615,85,skip,1,0,0
1628,405,397,save,63,1,1
1629,871,169,view_detail,19,0,0
1630,873,223,save,73,0,2
1631,378,396,skip,5,1,0
1632,56,462,apply,52,1,1
1633,501,250,save,67,0,0
1634,676,379,view_detail,32,0,1
1635,545,183,view_detail,25,1,2
1636,854,277,view_detail,64,0,0
1637,380,392,skip,1,2,0
1638,738,33,skip,5,0,0
1639,316,161,skip,2,1,1
1640,891,164,view_detail,41,0,0
1641,222,447,view_detail,38,0,1
1642,907,229,view_detail,51,1,0
1643,160,302,skip,5,0,0
1644,612,424,skip,4,0,1
1645,328,460,save,20,0,0
1646,297,472,skip,3,0,2
1647,771,341,skip,2,0,1
1648,127,73,skip,1,0,0
1649,998,228,skip,5,0,1
1650,127,283,skip,5,2,0
1651,325,366,skip,2,0,1
1652,746,183,skip,2,1,2
1653,879,138,skip,1,0,0
1654,7,96,skip,2,0,0
1655,158,80,skip,5,0,0
1656,123,54,skip,1,0,1
1657,785,184,skip,4,0,0
1658,957,289,save,78,0,2
1659,747,233,like,85,0,1
1660,607,252,view_detail,84,0,0
1661,651,62,like,63,1,1
1662,674,181,skip,3,0,2
1663,989,291,like,8,1,0
1664,260,470,like,8,1,0
1665,225,41,skip,4,0,0
1666,568,449,skip,2,1,1
1667,156,125,skip,5,1,1
1668,57,115,skip,5,1,0
1669,435,195,skip,2,0,1
1670,168,328,skip,4,0,1
1671,97,427,like,50,0,0
1672,951,412,view_detail,71,0,1
1673,862,180,skip,2,0,1
1674,570,440,apply,29,0,1
1675,39,382,skip,2,0,1
1676,889,409,apply,89,1,1
1677,828,70,skip,5,2,0
1678,673,49,view_detail,42,1,0
1679,6,163,skip,3,0,1
1680,28,247,skip,1,0,1
1681,893,10,like,39,0,1
1682,44,281,skip,1,1,2
1683,988,293,skip,5,0,0
1684,365,132,save,62,2,0
1685,212,313,skip,4,1,1
1686,852,336,skip,5,0,0
1687,210,18,skip,4,0,0
1688,269,35,skip,2,0,0
1689,916,416,skip,2,2,0
1690,709,287,view_detail,45,0,1
1691,444,352,skip,4,0,0
1692,902,197,save,25,0,1
1693,805,462,like,54,1,0
1694,669,413,skip,2,2,1
1695,260,150,skip,1,0,1
1696,687,427,skip,5,0,0
1697,737,284,skip,5,1,1
1698,900,380,save,73,0,1
1699,905,230,skip,4,0,0
1700,322,94,apply,82,2,0
1701,421,420,apply,80,0,1
1702,215,440,save,14,1,1
1703,148,482,skip,2,0,0
1704,185,119,view_detail,54,0,1
1705,585,245,like,42,1,0
1706,300,219,skip,4,1,0
1707,301,196,like,89,1,0
1708,882,387,skip,2,1,2
1709,674,240,skip,1,1,1
1710,725,436,like,52,2,1
1711,114,482,view_detail,82,1,1
1712,116,315,skip,1,1,1
1713,538,268,view_detail,47,0,0
1714,983,39,skip,2,0,0
1715,805,252,skip,1,1,0
1716,356,60,like,83,1,0
1717,360,166,save,51,0,1
1718,548,337,skip,2,0,1
1719,380,477,skip,2,0,1
1720,779,376,skip,5,1,0
1721,859,339,view_detail,35,0,0
1722,565,282,skip,5,0,2
1723,897,41,view_detail,82,0,2
1724,481,83,apply,47,1,0
1725,89,235,skip,2,1,0
1726,162,133,save,74,0,2
1727,570,70,view_detail,21,0,0
1728,229,385,view_detail,23,1,0
1729,396,483,skip,4,0,1
1730,71,276,skip,2,0,0
1731,690,399,view_detail,14,2,1
1732,169,297,apply,89,0,2
1733,345,410,skip,3,0,1
1734,991,193,skip,1,0,1
1735,303,89,skip,2,1,0
1736,226,436,view_detail,6,0,0
1737,901,78,save,36,1,1
1738,996,336,skip,3,0,1
1739,696,201,view_detail,24,0,2
1740,821,478,skip,3,0,1
1741,361,213,skip,4,1,1
1742,567,391,apply,15,1,0
1743,514,384,save,50,1,1
1744,637,108,apply,80,1,1
1745,94,218,skip,2,0,0
1746,872,358,skip,2,0,1
1747,830,88,skip,1,0,2
1748,903,118,apply,28,1,0
1749,352,129,skip,1,0,0
1750,863,169,skip,5,0,0
1751,783,330,apply,76,2,2
1752,234,322,like,74,0,1
1753,977,62,view_detail,89,0,0
1754,252,66,skip,2,0,1
1755,746,161,apply,28,1,1
1756,549,383,skip,1,0,0
1757,258,223,like,84,0,2
1758,917,189,skip,3,0,1
1759,576,342,view_detail,80,0,0
1760,925,138,skip,5,0,2
1761,507,472,like,72,0,2
1762,979,201,skip,5,1,2
1763,488,103,skip,2,1,0
1764,640,397,skip,3,1,1
1765,737,117,like,78,1,1
1766,403,179,apply,65,2,0
1767,413,37,view_detail,71,0,1
1768,213,160,save,78,1,1
1769,188,472,view_detail,47,0,1
1770,301,345,skip,2,0,0
1771,582,434,skip,3,2,0
1772,435,239,skip,2,0,0
1773,896,369,skip,5,1,1
1774,183,277,apply,26,0,1
1775,161,43,skip,3,0,0
1776,740,210,skip,5,0,1
1777,605,382,skip,3,0,1
1778,756,232,skip,3,1,1
1779,352,494,view_detail,68,1,1
1780,120,29,save,38,0,0
1781,21,305,like,26,1,1
1782,689,108,view_detail,57,1,1
