kullanici_id,etkinlik_id,zaman_farki_dk,is_swiped_right,ekranda_kalma_suresi_sn,kampus_id,bolum_kodu,sinif,kullanici_guven_puani,dinamik_ilgi_spor,dinamik_ilgi_oyun,dinamik_ilgi_akademik,etkinlik_kategorisi,etkinlik_turu,olusturan_guven_puani,etkinlik_ucreti,zaman_lokasyon
855,9,311,1,9,1,10,4,4.81,0.0802,0.1177,0.8021,1,1,5.0,0,0
997,99,1232,1,8,2,3,4,4.75,0.3674,0.5754,0.057199999999999994,3,0,3.64,0,0
736,147,664,0,2,3,6,3,4.55,0.5229,0.0687,0.4084,3,0,3.37,1,1
225,48,438,1,13,1,6,2,4.83,0.0617,0.5485,0.3898,1,1,5.0,0,1
385,131,706,1,9,2,10,3,4.51,0.3624,0.3455,0.2921,2,0,4.11,1,0
403,148,1360,0,3,2,7,1,4.83,0.5582,0.2866,0.1552,3,0,4.0,0,1
638,152,422,0,2,3,4,1,4.76,0.2564,0.6873,0.0563,2,0,4.33,1,0
130,54,321,0,4,3,4,3,4.65,0.0605,0.4302,0.5093,1,0,4.91,1,1
53,120,587,0,2,2,6,4,4.56,0.3954,0.5084,0.0962,1,0,4.61,1,1
684,161,947,0,2,1,7,1,4.98,0.0626,0.4503,0.4871,1,0,4.64,1,0
730,152,1187,0,2,3,10,2,4.54,0.3544,0.3789,0.2667,2,0,4.33,1,0
672,116,1189,1,5,1,6,4,4.54,0.1042,0.528,0.3678,3,0,4.06,0,1
710,75,849,0,3,2,2,2,4.96,0.0631,0.7429,0.19399999999999998,2,0,4.24,1,0
416,113,1319,0,2,1,9,1,4.78,0.8499,0.1215,0.0286,1,0,3.95,1,1
247,200,42,1,13,2,3,1,4.79,0.3457,0.2829,0.3714,3,0,4.4,0,0
836,164,1309,0,4,2,6,1,4.81,0.0442,0.7349,0.2209,2,0,4.64,0,0
439,166,939,0,3,3,6,2,4.82,0.2529,0.4333,0.3138,3,0,3.38,1,1
203,104,387,0,1,2,10,1,4.81,0.167,0.3273,0.5057,2,0,3.09,0,1
184,84,1162,0,3,1,9,3,4.92,0.3587,0.178,0.4633,3,0,3.59,0,0
123,112,1211,0,4,2,6,1,4.93,0.5578,0.4048,0.0374,1,0,3.38,0,0
401,99,910,0,4,1,7,4,4.54,0.9678,0.017,0.0152,3,0,3.64,0,0
767,153,716,0,2,1,2,4,4.93,0.0532,0.1924,0.7544,2,0,3.48,0,0
294,93,431,1,14,1,7,2,4.73,0.1542,0.1614,0.6844,3,0,4.23,0,1
280,146,554,0,4,3,8,1,4.75,0.194,0.3746,0.4314,3,0,3.56,1,0
837,128,1440,1,14,2,10,2,4.99,0.4494,0.5352,0.0154,3,0,4.82,1,1
884,110,800,0,1,3,6,4,4.68,0.4685,0.1794,0.3521,3,0,4.16,0,1
610,82,426,1,7,2,8,4,4.91,0.6394,0.2965,0.0641,2,0,4.63,1,0
198,194,1440,0,3,2,1,4,4.72,0.621,0.1217,0.2573,3,0,3.4,0,0
982,54,26,0,3,2,1,4,4.61,0.4501,0.5111,0.0388,1,0,4.91,1,1
907,163,1395,0,2,1,9,3,4.54,0.4482,0.0057,0.5461,1,0,3.37,0,1
511,189,385,1,9,1,10,4,4.59,0.1449,0.366,0.4891,3,0,4.21,0,1
752,169,56,1,11,2,4,1,4.59,0.3739,0.4467,0.1794,3,0,4.04,1,0
144,161,1277,0,1,2,9,2,4.55,0.0727,0.0901,0.8372,1,0,4.64,1,0
609,68,634,0,4,1,9,2,4.83,0.5639,0.4127,0.0234,1,0,3.17,0,1
201,33,106,0,3,2,10,1,4.55,0.262,0.4623,0.2757,3,1,5.0,0,0
124,142,1154,0,3,1,9,1,4.78,0.3658,0.5406,0.0936,2,0,3.16,1,1
187,21,849,0,1,1,5,1,4.5,0.3916,0.2695,0.3389,3,1,5.0,0,0
326,48,670,1,12,3,1,4,4.53,0.2412,0.7169,0.0419,1,1,5.0,0,1
464,148,376,0,3,3,5,4,4.86,0.6364,0.2833,0.0803,3,0,4.0,0,1
349,128,743,0,2,2,10,1,4.7,0.6399,0.282,0.0781,3,0,4.82,1,1
771,136,967,1,13,2,3,3,4.61,0.2046,0.5989,0.1965,3,0,3.34,1,1
660,135,308,0,4,2,9,1,4.72,0.1257,0.4614,0.4129,1,0,4.56,1,1
764,195,91,0,3,1,8,4,4.94,0.1464,0.6327,0.2209,1,0,4.76,1,1
955,145,1417,0,1,1,2,4,4.96,0.6753,0.1958,0.1289,3,0,3.66,1,0
932,128,802,0,3,2,2,4,4.82,0.1693,0.3236,0.5071,3,0,4.82,1,1
403,33,110,0,4,2,7,1,4.83,0.5582,0.2866,0.1552,3,1,5.0,0,0
346,176,585,0,3,2,2,1,4.93,0.4113,0.1434,0.4453,1,0,3.07,0,0
963,187,340,0,3,3,3,2,4.7,0.2439,0.1817,0.5744,1,0,4.67,1,1
511,115,979,1,14,1,10,4,4.59,0.1449,0.366,0.4891,2,0,3.72,0,1
147,119,356,1,13,2,6,1,4.87,0.8759,0.0607,0.0634,2,0,3.68,0,0
148,22,168,1,5,2,1,3,4.77,0.8224,0.0893,0.0883,3,1,5.0,0,0
864,158,557,0,4,3,6,3,4.98,0.2715,0.375,0.3535,3,0,4.83,0,1
711,38,905,1,6,2,9,1,4.58,0.1752,0.0126,0.8122,2,1,5.0,0,1
820,109,105,1,11,2,3,4,4.7,0.4537,0.3094,0.2369,1,0,4.71,0,1
489,51,150,1,8,3,7,1,4.61,0.6603,0.0044,0.3353,1,0,3.1,0,1
929,182,146,0,1,1,6,1,4.51,0.3538,0.051,0.5952,3,0,4.46,1,0
936,8,716,0,2,3,2,1,4.98,0.7039,0.2633,0.0328,3,1,5.0,1,0
640,27,874,0,2,3,7,3,4.82,0.4663,0.2577,0.276,2,1,5.0,1,1
551,27,299,0,1,2,5,2,4.76,0.0524,0.5135,0.4341,2,1,5.0,1,1
338,21,1191,1,13,1,9,3,4.91,0.6005,0.394,0.0055,3,1,5.0,0,0
872,30,646,1,15,2,4,3,4.82,0.7347,0.2068,0.0585,1,1,5.0,0,1
641,97,723,1,14,2,4,1,4.76,0.5509,0.0015,0.4476,2,0,3.19,1,1
779,28,1072,1,13,1,4,4,4.81,0.1001,0.3985,0.5014,3,1,5.0,1,1
988,111,638,0,3,3,2,3,4.97,0.0906,0.0875,0.8219,1,0,3.16,0,1
953,192,239,0,1,1,6,1,4.52,0.7656,0.1218,0.1126,2,0,4.18,1,1
473,197,1031,1,13,3,1,2,4.71,0.052,0.1686,0.7794,2,0,3.63,1,0
946,61,464,1,13,2,9,3,4.7,0.3331,0.6608,0.0061,3,0,3.42,0,0
151,48,453,1,7,1,2,3,4.51,0.523,0.2847,0.1923,1,1,5.0,0,1
415,147,784,0,2,1,4,3,4.8,0.3091,0.3907,0.3002,3,0,3.37,1,1
990,4,897,1,12,2,1,3,4.78,0.1855,0.6604,0.1541,2,1,5.0,1,1
298,35,371,0,4,1,10,1,4.63,0.4592,0.4207,0.1201,3,1,5.0,1,1
611,192,487,1,7,2,7,2,4.87,0.6855,0.1614,0.1531,2,0,4.18,1,1
263,49,1235,0,2,2,6,1,4.65,0.4361,0.2551,0.3088,2,1,5.0,1,1
764,17,165,0,2,1,8,4,4.94,0.1464,0.6327,0.2209,2,1,5.0,1,0
144,172,1149,1,13,2,9,2,4.55,0.0727,0.0901,0.8372,3,0,3.25,1,0
346,158,1361,0,3,2,2,1,4.93,0.4113,0.1434,0.4453,3,0,4.83,0,1
624,46,192,0,1,2,10,4,4.93,0.3999,0.5259,0.0742,3,1,5.0,1,1
572,117,730,0,4,1,3,3,4.93,0.1035,0.0101,0.8864,3,0,4.17,0,1
881,6,214,0,3,2,9,3,4.99,0.178,0.056,0.766,3,1,5.0,1,0
2,99,574,0,4,1,1,2,4.85,0.7291,0.1355,0.1354,3,0,3.64,0,0
897,124,1352,0,2,2,2,1,4.75,0.3475,0.2651,0.3874,3,0,4.18,0,0
304,37,957,0,4,3,8,4,4.82,0.2839,0.5305,0.1856,1,1,5.0,1,1
254,24,381,0,4,2,10,4,4.66,0.7428,0.0786,0.1786,3,1,5.0,1,0
652,93,673,1,8,3,8,4,4.76,0.1274,0.6135,0.2591,3,0,4.23,0,1
453,46,798,0,1,1,4,4,4.71,0.726,0.1722,0.1018,3,1,5.0,1,1
37,181,239,0,3,2,9,1,4.85,0.3809,0.1174,0.5017,2,0,3.08,0,0
160,95,700,0,4,3,10,3,4.6,0.1604,0.6924,0.1472,2,0,4.81,1,1
9,99,1106,1,10,3,2,1,4.59,0.257,0.649,0.094,3,0,3.64,0,0
233,188,1387,1,7,3,10,3,4.62,0.247,0.6314,0.1216,2,0,4.73,1,0
99,116,505,1,11,3,10,2,4.91,0.058,0.3151,0.6269,3,0,4.06,0,1
659,191,202,0,1,1,7,1,4.98,0.102,0.8118,0.0862,2,0,3.23,0,0
816,160,920,1,9,1,7,1,4.89,0.4107,0.3424,0.2469,1,0,3.93,0,1
208,161,37,1,15,1,3,2,4.52,0.1727,0.3402,0.4871,1,0,4.64,1,0
131,67,644,0,1,2,1,1,4.6,0.8236,0.0941,0.0823,1,0,4.22,1,0
404,128,1426,1,10,1,4,1,4.94,0.8351,0.0793,0.0856,3,0,4.82,1,1
152,18,765,0,4,2,5,4,4.7,0.7483,0.0372,0.2145,2,1,5.0,0,0
54,25,706,1,13,3,2,1,4.86,0.4717,0.166,0.3623,1,1,5.0,0,0
120,54,1200,1,15,3,7,3,4.62,0.1935,0.6184,0.1881,1,0,4.91,1,1
673,58,545,1,10,3,4,2,4.76,0.1552,0.8368,0.008,2,0,4.33,1,1
920,67,1225,1,7,2,3,2,4.59,0.6305,0.3512,0.0183,1,0,4.22,1,0
628,104,540,0,4,3,2,4,4.57,0.4582,0.2243,0.3175,2,0,3.09,0,1
587,174,1017,1,5,2,2,3,4.94,0.0767,0.5237,0.3996,3,0,4.47,0,1
625,24,394,1,5,3,5,3,4.87,0.1825,0.4757,0.3418,3,1,5.0,1,0
968,114,833,0,2,3,7,4,4.56,0.7291,0.0,0.2709,2,0,3.72,1,1
420,32,1066,1,14,3,6,1,4.66,0.4189,0.0411,0.54,2,1,5.0,1,0
422,175,597,1,5,3,5,2,4.58,0.8748,0.0168,0.1084,3,0,3.64,0,1
104,86,393,1,13,2,3,3,4.7,0.3238,0.5925,0.0837,2,0,4.93,0,0
852,151,700,0,3,1,5,2,4.62,0.4814,0.0122,0.5064,3,0,3.15,0,1
254,194,441,0,2,2,10,4,4.66,0.7428,0.0786,0.1786,3,0,3.4,0,0
227,127,918,0,1,1,6,2,4.8,0.485,0.2789,0.2361,3,0,4.84,0,0
112,155,320,0,1,1,5,4,4.7,0.5818,0.2221,0.1961,3,0,3.57,0,1
510,130,553,0,1,2,10,4,4.86,0.1327,0.5873,0.28,1,0,4.06,0,0
473,17,1239,0,1,3,1,2,4.71,0.052,0.1686,0.7794,2,1,5.0,1,0
99,104,1095,0,4,3,10,2,4.91,0.058,0.3151,0.6269,2,0,3.09,0,1
153,161,568,1,9,2,3,3,4.93,0.0163,0.9011,0.0826,1,0,4.64,1,0
861,137,919,0,3,3,10,2,4.59,0.0433,0.7255,0.2312,2,0,3.89,1,1
914,43,236,0,2,2,8,4,4.82,0.0996,0.5768,0.3236,1,1,5.0,0,1
896,176,1305,0,4,2,9,2,4.85,0.0284,0.1936,0.778,1,0,3.07,0,0
878,39,987,1,11,3,3,3,4.57,0.8668,0.0031,0.1301,3,1,5.0,0,0
338,170,1186,0,3,1,9,3,4.91,0.6005,0.394,0.0055,3,0,3.47,0,0
706,26,1215,1,6,3,6,3,4.68,0.097,0.3413,0.5617,3,1,5.0,1,0
822,99,1033,0,1,2,2,1,4.76,0.4137,0.4759,0.1104,3,0,3.64,0,0
163,50,60,1,11,3,1,2,4.66,0.0138,0.0976,0.8886000000000001,2,1,5.0,1,0
720,153,893,0,4,2,3,1,4.6,0.1776,0.2486,0.5738,2,0,3.48,0,0
957,152,225,1,11,2,1,3,4.55,0.1102,0.1446,0.7452,2,0,4.33,1,0
681,13,700,0,3,3,4,2,4.9,0.5485,0.2377,0.2138,3,1,5.0,0,1
996,60,582,0,2,1,8,4,4.77,0.8187,0.0127,0.1686,2,0,4.53,0,1
161,135,1311,0,2,1,9,1,4.86,0.356,0.4267,0.21730000000000002,1,0,4.56,1,1
580,57,994,0,4,3,6,1,4.54,0.1789,0.379,0.4421,2,0,4.64,0,0
801,36,169,0,4,2,9,4,4.5,0.4091,0.0731,0.5178,2,1,5.0,0,1
398,173,1086,0,1,1,4,4,4.59,0.3849,0.1872,0.4279,3,0,4.17,0,1
277,20,1373,1,7,3,2,2,4.91,0.6097,0.2744,0.1159,1,1,5.0,1,0
816,65,14,1,12,1,7,1,4.89,0.4107,0.3424,0.2469,3,0,4.72,1,0
916,8,164,1,7,2,1,1,4.73,0.5979,0.3396,0.0625,3,1,5.0,1,0
504,144,757,1,9,2,1,4,4.7,0.3297,0.3819,0.2884,3,0,4.34,0,1
896,142,1052,0,4,2,9,2,4.85,0.0284,0.1936,0.778,2,0,3.16,1,1
392,115,446,0,4,2,8,1,4.85,0.1445,0.4827,0.3728,2,0,3.72,0,1
135,143,1232,1,8,1,1,1,4.71,0.2477,0.6165,0.1358,2,0,3.6,0,0
195,92,716,0,4,2,6,3,4.56,0.3261,0.1916,0.4823,3,0,3.03,1,0
401,98,976,0,2,1,7,4,4.54,0.9678,0.017,0.0152,2,0,3.55,0,1
640,66,819,0,2,3,7,3,4.82,0.4663,0.2577,0.276,3,0,3.43,1,1
33,32,104,0,3,3,5,1,4.96,0.559,0.4216,0.0194,2,1,5.0,1,0
688,191,742,0,1,2,10,4,4.52,0.2415,0.5519,0.2066,2,0,3.23,0,0
460,86,426,0,3,2,3,3,4.61,0.3499,0.2153,0.4348,2,0,4.93,0,0
955,51,1125,0,4,1,2,4,4.96,0.6753,0.1958,0.1289,1,0,3.1,0,1
883,153,639,0,4,3,7,2,4.59,0.7136,0.1576,0.1288,2,0,3.48,0,0
470,186,850,0,2,1,2,4,4.57,0.3604,0.1937,0.4459,1,0,3.77,1,1
375,63,1130,1,15,1,3,2,4.64,0.4212,0.3525,0.2263,2,0,4.64,0,1
22,190,769,0,1,1,1,1,4.64,0.284,0.2123,0.5037,2,0,4.46,0,0
750,125,277,0,1,2,5,3,4.51,0.6321,0.3245,0.0434,3,0,4.87,1,1
670,150,1089,1,10,1,2,2,4.88,0.6707,0.0302,0.2991,1,0,4.46,0,1
38,58,900,1,5,2,1,2,4.6,0.0392,0.5924,0.3684,2,0,4.33,1,1
230,58,188,1,14,1,7,4,4.62,0.164,0.7326,0.1034,2,0,4.33,1,1
365,86,1341,0,4,3,7,1,4.93,0.4882,0.375,0.1368,2,0,4.93,0,0
563,49,1162,0,1,3,6,2,4.95,0.6155,0.1605,0.224,2,1,5.0,1,1
438,180,1367,1,8,3,6,1,4.76,0.4746,0.1672,0.3582,1,0,3.91,1,1
776,170,105,0,1,1,10,4,4.97,0.6429,0.3567,0.00039999999999999996,3,0,3.47,0,0
283,70,546,1,14,1,10,3,4.81,0.0136,0.88,0.1064,2,0,4.53,1,1
27,15,380,1,10,2,7,4,4.57,0.1737,0.0482,0.7781,2,1,5.0,1,0
226,54,110,1,14,3,5,3,4.64,0.8658,0.0255,0.1087,1,0,4.91,1,1
277,188,545,0,3,3,2,2,4.91,0.6097,0.2744,0.1159,2,0,4.73,1,0
798,101,354,0,4,3,5,3,4.79,0.203,0.626,0.171,2,0,4.6,0,0
609,8,743,0,3,1,9,2,4.83,0.5639,0.4127,0.0234,3,1,5.0,1,0
284,53,317,0,4,1,9,2,4.59,0.3833,0.0294,0.5873,1,0,3.68,1,0
879,60,1290,1,14,1,9,4,4.94,0.2179,0.1916,0.5905,2,0,4.53,0,1
960,108,1089,1,5,1,1,1,4.63,0.1723,0.6728,0.1549,1,0,3.91,0,0
481,5,333,1,9,2,7,2,4.87,0.7425,0.0209,0.2366,3,1,5.0,1,0
453,103,1157,1,11,1,4,4,4.71,0.726,0.1722,0.1018,2,0,3.84,0,1
829,196,592,0,2,3,2,4,4.83,0.1184,0.7556,0.126,3,0,3.39,1,0
816,6,783,0,2,1,7,1,4.89,0.4107,0.3424,0.2469,3,1,5.0,1,0
659,109,540,1,10,1,7,1,4.98,0.102,0.8118,0.0862,1,0,4.71,0,1
516,116,735,1,8,3,6,3,4.72,0.2132,0.529,0.2578,3,0,4.06,0,1
547,94,621,1,11,2,5,2,4.61,0.5903,0.3159,0.09380000000000001,1,0,4.92,0,0
192,47,619,0,1,2,9,3,4.7,0.1638,0.3337,0.5025,1,1,5.0,0,1
49,99,1393,1,9,3,1,1,4.86,0.2553,0.0286,0.7161,3,0,3.64,0,0
512,55,909,0,1,3,8,2,4.77,0.3242,0.5435,0.1323,3,0,4.81,1,1
17,168,992,0,3,3,8,1,4.6,0.1763,0.0455,0.7782,3,0,3.54,1,1
172,52,99,1,6,1,6,4,4.6,0.965,0.0222,0.0128,3,0,4.2,1,1
220,144,317,0,2,1,6,3,4.81,0.1932,0.4446,0.3622,3,0,4.34,0,1
158,13,123,0,4,3,8,1,4.58,0.6076,0.0077,0.3847,3,1,5.0,0,1
477,114,1344,0,4,1,1,3,4.68,0.2792,0.5546,0.1662,2,0,3.72,1,1
46,124,799,1,11,3,8,3,4.53,0.1671,0.3131,0.5198,3,0,4.18,0,0
373,106,457,0,1,2,3,2,4.92,0.0383,0.8384,0.1233,2,0,3.9,1,0
518,158,522,0,4,1,5,2,4.96,0.1923,0.3573,0.4504,3,0,4.83,0,1
99,147,520,0,4,3,10,2,4.91,0.058,0.3151,0.6269,3,0,3.37,1,1
892,145,917,1,9,2,10,2,4.53,0.0802,0.7975,0.1223,3,0,3.66,1,0
745,120,717,1,12,2,2,2,4.56,0.4362,0.3577,0.2061,1,0,4.61,1,1
37,63,315,0,3,2,9,1,4.85,0.3809,0.1174,0.5017,2,0,4.64,0,1
280,19,709,0,2,3,8,1,4.75,0.194,0.3746,0.4314,3,1,5.0,0,1
349,92,710,0,1,2,10,1,4.7,0.6399,0.282,0.0781,3,0,3.03,1,0
497,58,1044,0,2,1,2,4,4.95,0.3621,0.4383,0.1996,2,0,4.33,1,1
302,183,560,1,14,2,10,2,4.56,0.2394,0.1498,0.6108,2,0,4.06,0,1
181,90,969,1,8,3,8,3,4.98,0.7211,0.2181,0.0608,1,0,3.9,0,1
607,117,1154,1,15,1,2,1,4.96,0.5794,0.2845,0.1361,3,0,4.17,0,1
99,62,1317,0,4,3,10,2,4.91,0.058,0.3151,0.6269,1,0,3.65,0,1
700,23,1156,1,14,3,4,1,4.61,0.3237,0.5142,0.1621,3,1,5.0,0,0
993,127,356,0,1,1,7,4,4.64,0.598,0.0038,0.3982,3,0,4.84,0,0
116,137,1078,1,6,3,2,1,4.83,0.4757,0.5013,0.023,2,0,3.89,1,1
191,140,890,0,3,1,4,1,4.75,0.2617,0.5552,0.1831,3,0,4.75,1,1
253,129,793,1,12,1,3,3,4.88,0.2436,0.1919,0.5645,2,0,4.21,1,0
981,58,1411,0,4,1,9,4,4.67,0.1951,0.5823,0.2226,2,0,4.33,1,1
928,122,265,0,2,3,4,1,4.69,0.2506,0.5366,0.2128,2,0,3.11,1,0
983,1,982,0,3,1,6,4,4.91,0.381,0.3756,0.2434,2,1,5.0,1,1
161,34,1239,0,1,1,9,1,4.86,0.356,0.4267,0.21730000000000002,3,1,5.0,1,0
256,96,802,1,11,1,8,4,4.93,0.1929,0.3286,0.47850000000000004,3,0,4.39,1,1
323,126,43,1,14,3,6,3,4.89,0.5165,0.1435,0.34,2,0,4.45,1,1
128,118,862,0,2,3,5,4,4.92,0.2785,0.2314,0.4901,3,0,4.59,0,0
18,48,1302,1,8,1,10,1,4.93,0.2278,0.4283,0.3439,1,1,5.0,0,1
793,89,1154,0,1,2,6,3,4.97,0.1455,0.6191,0.2354,2,0,3.16,0,1
735,117,350,1,14,2,7,3,4.76,0.2832,0.0221,0.6947,3,0,4.17,0,1
566,129,1130,0,1,3,9,3,4.91,0.2918,0.1081,0.6001,2,0,4.21,1,0
570,16,912,1,5,2,2,3,4.79,0.1077,0.4276,0.4647,2,1,5.0,0,1
323,189,1,0,4,3,6,3,4.89,0.5165,0.1435,0.34,3,0,4.21,0,1
872,192,584,0,3,2,4,3,4.82,0.7347,0.2068,0.0585,2,0,4.18,1,1
686,191,432,0,1,2,4,2,4.51,0.4899,0.2749,0.2352,2,0,3.23,0,0
792,69,1330,0,4,3,6,2,4.95,0.2807,0.5583,0.16099999999999998,3,0,4.29,0,1
626,22,53,0,2,1,1,3,4.75,0.3278,0.3744,0.2978,3,1,5.0,0,0
288,93,940,0,4,1,2,2,4.6,0.3132,0.3854,0.3014,3,0,4.23,0,1
943,195,520,0,1,1,10,3,4.55,0.6641,0.051,0.2849,1,0,4.76,1,1
854,76,1354,1,8,1,5,4,4.58,0.1981,0.4515,0.3504,3,0,4.87,0,1
663,154,1349,1,8,1,3,3,4.86,0.5081,0.2678,0.2241,2,0,3.98,1,0
962,144,1138,1,14,2,10,3,4.93,0.0248,0.0241,0.9511,3,0,4.34,0,1
639,179,147,0,1,2,9,1,4.8,0.147,0.3162,0.5367999999999999,2,0,3.99,1,1
155,86,1190,0,3,2,8,4,4.52,0.2483,0.1586,0.5931,2,0,4.93,0,0
490,185,1403,0,3,3,2,2,4.59,0.1276,0.4998,0.3726,3,0,3.22,0,1
386,29,1163,1,13,1,8,4,4.62,0.3779,0.0467,0.5754,3,1,5.0,0,0
986,69,629,1,7,2,7,1,4.98,0.2654,0.2921,0.4425,3,0,4.29,0,1
785,47,299,1,12,1,5,4,4.67,0.2203,0.4807,0.299,1,1,5.0,0,1
104,94,1300,0,2,2,3,3,4.7,0.3238,0.5925,0.0837,1,0,4.92,0,0
929,190,789,0,1,1,6,1,4.51,0.3538,0.051,0.5952,2,0,4.46,0,0
393,197,850,1,12,1,4,2,4.59,0.4949,0.037,0.4681,2,0,3.63,1,0
811,144,178,1,13,1,7,4,4.67,0.1356,0.2573,0.6071,3,0,4.34,0,1
246,176,842,0,4,2,3,3,4.64,0.4887,0.1161,0.3952,1,0,3.07,0,0
176,85,1378,0,3,1,1,2,4.73,0.4251,0.3602,0.2147,3,0,3.0,0,0
39,39,1178,1,14,3,3,2,4.55,0.2143,0.4381,0.3476,3,1,5.0,0,0
477,100,1225,0,2,1,1,3,4.68,0.2792,0.5546,0.1662,1,0,4.53,0,1
682,33,878,0,2,1,6,1,4.84,0.0362,0.5834,0.3804,3,1,5.0,0,0
759,101,1139,1,12,3,7,2,4.5,0.5688,0.1737,0.2575,2,0,4.6,0,0
538,23,759,1,6,3,2,3,4.63,0.4771,0.3452,0.1777,3,1,5.0,0,0
867,10,1092,1,10,1,8,3,4.83,0.2273,0.0977,0.675,3,1,5.0,1,0
818,69,445,0,2,1,6,4,4.63,0.732,0.176,0.092,3,0,4.29,0,1
921,100,1350,0,2,2,10,4,4.65,0.1369,0.0068,0.8563,1,0,4.53,0,1
408,34,708,0,1,2,4,4,4.83,0.0454,0.157,0.7976,3,1,5.0,1,0
525,180,602,0,4,3,2,2,4.73,0.3744,0.5571,0.0685,1,0,3.91,1,1
828,138,1383,0,2,2,4,1,4.57,0.4078,0.5609,0.0313,1,0,3.42,0,1
506,147,145,0,2,1,6,4,4.78,0.0023,0.3128,0.6849,3,0,3.37,1,1
903,186,275,0,2,3,9,4,4.5,0.2818,0.6792,0.039,1,0,3.77,1,1
825,96,509,0,1,3,10,1,4.57,0.5404,0.2881,0.1715,3,0,4.39,1,1
36,1,1203,1,6,3,8,1,4.63,0.1289,0.2376,0.6335,2,1,5.0,1,1
685,69,753,1,6,2,7,4,4.65,0.0363,0.5836,0.3801,3,0,4.29,0,1
20,4,477,0,4,1,7,3,4.68,0.3315,0.0703,0.5982,2,1,5.0,1,1
321,16,1438,1,9,1,6,3,4.75,0.0669,0.7153,0.21780000000000002,2,1,5.0,0,1
776,24,1177,1,7,1,10,4,4.97,0.6429,0.3567,0.00039999999999999996,3,1,5.0,1,0
512,80,1128,0,1,3,8,2,4.77,0.3242,0.5435,0.1323,1,0,4.04,1,1
400,2,1099,1,6,1,5,2,4.92,0.6948,0.2773,0.0279,3,1,5.0,0,1
654,128,1152,0,1,2,8,1,4.6,0.7021,0.0574,0.2405,3,0,4.82,1,1
972,160,666,0,2,1,8,1,4.57,0.7174,0.0535,0.2291,1,0,3.93,0,1
883,84,568,1,15,3,7,2,4.59,0.7136,0.1576,0.1288,3,0,3.59,0,0
471,152,1369,1,13,1,2,1,4.93,0.3473,0.1789,0.4738,2,0,4.33,1,0
143,140,531,1,6,1,8,4,4.76,0.182,0.683,0.135,3,0,4.75,1,1
92,178,159,1,13,1,2,2,4.74,0.6338,0.1857,0.1805,3,0,4.83,0,1
354,163,681,0,1,3,9,4,4.97,0.1372,0.2875,0.5753,1,0,3.37,0,1
834,124,23,0,3,1,6,1,4.74,0.1405,0.4715,0.388,3,0,4.18,0,0
800,33,1071,1,15,2,5,3,4.59,0.0124,0.4998,0.4878,3,1,5.0,0,0
727,161,525,0,3,2,5,2,4.6,0.5224,0.317,0.1606,1,0,4.64,1,0
959,189,729,1,14,3,4,4,4.65,0.5317,0.2269,0.2414,3,0,4.21,0,1
854,179,144,1,6,1,5,4,4.58,0.1981,0.4515,0.3504,2,0,3.99,1,1
51,171,668,1,5,1,3,3,4.79,0.8473,0.0971,0.055600000000000004,2,0,3.25,0,0
665,101,681,0,2,3,3,1,4.95,0.38,0.0587,0.5613,2,0,4.6,0,0
698,12,973,1,7,2,6,2,4.96,0.775,0.0529,0.1721,2,1,5.0,0,0
575,67,799,0,3,1,4,4,4.73,0.2195,0.0647,0.7158,1,0,4.22,1,0
190,65,85,1,6,3,7,3,4.52,0.1718,0.7003,0.12789999999999999,3,0,4.72,1,0
125,161,416,0,4,3,2,2,4.76,0.075,0.8691,0.0559,1,0,4.64,1,0
150,168,694,0,2,2,4,4,4.85,0.7146,0.2409,0.0445,3,0,3.54,1,1
314,74,482,0,4,3,1,1,4.78,0.4324,0.1612,0.4064,2,0,3.24,0,0
570,43,456,0,3,2,2,3,4.79,0.1077,0.4276,0.4647,1,1,5.0,0,1
342,44,827,1,9,1,5,2,4.68,0.5009,0.4082,0.0909,1,1,5.0,1,0
305,29,297,0,2,1,10,3,4.88,0.4239,0.2282,0.3479,3,1,5.0,0,0
692,141,1136,0,3,3,5,2,4.89,0.3356,0.3379,0.3265,3,0,3.58,0,0
682,12,1254,1,13,1,6,1,4.84,0.0362,0.5834,0.3804,2,1,5.0,0,0
838,95,1120,1,10,3,9,4,4.68,0.6215,0.172,0.2065,2,0,4.81,1,1
783,46,950,0,2,1,2,2,4.5,0.4568,0.1808,0.3624,3,1,5.0,1,1
54,130,680,1,12,3,2,1,4.86,0.4717,0.166,0.3623,1,0,4.06,0,0
444,35,378,0,1,1,4,2,4.69,0.2489,0.2926,0.4585,3,1,5.0,1,1
613,81,1180,1,15,3,4,2,4.65,0.0431,0.1298,0.8271000000000001,2,0,4.34,1,1
993,90,421,1,11,1,7,4,4.64,0.598,0.0038,0.3982,1,0,3.9,0,1
264,8,105,1,9,2,10,1,4.74,0.7372,0.0417,0.2211,3,1,5.0,1,0
53,93,330,0,4,2,6,4,4.56,0.3954,0.5084,0.0962,3,0,4.23,0,1
572,154,439,1,8,1,3,3,4.93,0.1035,0.0101,0.8864,2,0,3.98,1,0
620,90,1156,0,1,1,3,2,4.86,0.1639,0.4899,0.3462,1,0,3.9,0,1
5,162,382,0,3,2,9,3,4.65,0.8026,0.1072,0.0902,2,0,4.37,0,1
103,115,138,0,2,1,3,3,4.9,0.2688,0.1443,0.5869,2,0,3.72,0,1
